percentile,latency_ns
0.0000,22250
1.0000,23541
2.0000,23666
3.0000,23708
4.0000,23833
5.0000,23875
6.0000,23875
7.0000,23916
8.0000,23916
9.0000,23916
10.0000,23958
11.0000,23958
12.0000,24000
13.0000,24083
14.0000,24250
15.0000,24333
16.0000,24375
17.0000,24375
18.0000,24416
19.0000,24416
20.0000,24416
21.0000,24458
22.0000,24458
23.0000,24458
24.0000,24500
25.0000,24500
26.0000,24541
27.0000,24541
28.0000,24541
29.0000,24583
30.0000,24625
31.0000,24666
32.0000,24708
33.0000,24750
34.0000,24791
35.0000,24833
36.0000,24916
37.0000,24958
38.0000,25000
39.0000,25083
40.0000,25125
41.0000,25208
42.0000,25208
43.0000,25250
44.0000,25291
45.0000,25333
46.0000,25416
47.0000,25500
48.0000,25541
49.0000,25625
50.0000,25708
51.0000,25791
52.0000,25875
53.0000,25958
54.0000,26041
55.0000,26166
56.0000,26250
57.0000,26333
58.0000,26416
59.0000,26541
60.0000,26625
61.0000,26750
62.0000,26875
63.0000,26958
64.0000,27083
65.0000,27208
66.0000,27291
67.0000,27416
68.0000,27500
69.0000,27625
70.0000,27750
71.0000,27875
72.0000,27958
73.0000,28083
74.0000,28166
75.0000,28250
76.0000,28375
77.0000,28458
78.0000,28583
79.0000,28666
80.0000,28750
81.0000,28833
82.0000,28958
83.0000,29041
84.0000,29166
85.0000,29333
86.0000,29500
87.0000,29666
88.0000,29833
89.0000,30000
90.0000,30250
90.0000,30250
90.1000,30250
90.2000,30291
90.3000,30291
90.4000,30333
90.5000,30333
90.6000,30375
90.7000,30375
90.8000,30416
90.9000,30416
91.0000,30416
91.1000,30458
91.2000,30500
91.3000,30500
91.4000,30541
91.5000,30541
91.6000,30583
91.7000,30583
91.8000,30625
91.9000,30625
92.0000,30666
92.1000,30666
92.2000,30708
92.3000,30708
92.4000,30750
92.5000,30750
92.6000,30791
92.7000,30791
92.8000,30833
92.9000,30833
93.0000,30875
93.1000,30875
93.2000,30916
93.3000,30916
93.4000,30958
93.5000,30958
93.6000,31000
93.7000,31000
93.8000,31041
93.9000,31041
94.0000,31083
94.1000,31083
94.2000,31125
94.3000,31125
94.4000,31166
94.5000,31166
94.6000,31208
94.7000,31208
94.8000,31250
94.9000,31250
95.0000,31291
95.1000,31291
95.2000,31333
95.3000,31333
95.4000,31375
95.5000,31375
95.6000,31416
95.7000,31416
95.8000,31458
95.9000,31458
96.0000,31500
96.1000,31500
96.2000,31541
96.3000,31583
96.4000,31583
96.5000,31625
96.6000,31666
96.7000,31666
96.8000,31708
96.9000,31750
97.0000,31750
97.1000,31791
97.2000,31833
97.3000,31875
97.4000,31875
